DEPTH,ROW_ID,NU_PRED,VPVS_PRED,G_PRED_GPa,K_PRED_GPa,E_PRED_GPa,NU_VALID,VPVS_VALID,G_VALID,K_VALID,E_VALID,ALL_GATES_VALID
2720.8724,302,0.114264809984251,1.5153303420682,6.38021032203195,6.14345802176552,14.218487684277,1,1,1,1,1,1
2721.0248,303,0.116598163875011,1.51793108438725,6.41380287925179,6.22640081818677,14.3232810368576,1,1,1,1,1,1
2721.1772,304,0.119123699330261,1.5207768319867,6.43784746462727,6.30541347034778,14.4094953406752,1,1,1,1,1,1
2721.3296,305,0.117734806582413,1.51920784763008,6.46077688656793,6.29705531485261,14.4428704073603,1,1,1,1,1,1
2721.482,306,0.108429340666324,1.50894292372912,6.56605134505814,6.19556461454387,14.556007926368,1,1,1,1,1,1
2721.6344,307,0.107658216597041,1.50811109010011,6.51713550568961,6.13305286098754,14.4375173831068,1,1,1,1,1,1
2721.7868,308,0.108873310704775,1.50942312595111,6.39124596870026,6.03988619783827,14.1741641536824,1,1,1,1,1,1
2721.9392,309,0.109825985122461,1.51045671773806,6.33138358007724,6.00307704683411,14.0534680378948,1,1,1,1,1,1
2722.0916,310,0.107026154077908,1.50743136018067,6.38615067033336,5.99669748110307,14.1392716318824,1,1,1,1,1,1
2722.244,311,0.0968810820197247,1.49677279190396,6.50284816159827,5.89805374176039,14.2657022554078,1,1,1,1,1,1
2722.3964,312,0.098032822151263,1.4979594967794,6.82506950349533,6.21456239985312,14.988300656603,1,1,1,1,1,1
